SHEDID,time,RT,LEASE,date1,week_day
330,2015/10/7,0,0,2015-10-07,3
330,2015/10/8,1,0,2015-10-08,4
330,2015/10/9,0,1,2015-10-09,5
330,2015/10/10,0,0,2015-10-10,6
330,2015/10/11,1,0,2015-10-11,7
330,2015/10/12,0,3,2015-10-12,1
330,2015/10/13,1,1,2015-10-13,2
330,2015/10/14,0,0,2015-10-14,3
330,2015/10/15,1,0,2015-10-15,4
330,2015/10/16,0,1,2015-10-16,5
330,2015/10/17,0,0,2015-10-17,6
330,2015/10/18,1,0,2015-10-18,7
330,2015/10/19,0,3,2015-10-19,1
330,2015/10/20,1,1,2015-10-20,2
330,2015/10/21,0,0,2015-10-21,3
330,2015/10/22,1,0,2015-10-22,4
330,2015/10/23,0,1,2015-10-23,5
330,2015/10/24,0,0,2015-10-24,6
330,2015/10/25,1,0,2015-10-25,7
330,2015/10/26,0,3,2015-10-26,1
330,2015/10/27,1,1,2015-10-27,2
330,2015/10/28,0,0,2015-10-28,3
330,2015/10/29,1,0,2015-10-29,4
330,2015/10/30,0,1,2015-10-30,5
330,2015/10/31,0,0,2015-10-31,6
331,2015/9/1,14,14,2015-09-01,2
331,2015/9/2,11,14,2015-09-02,3
331,2015/9/3,12,12,2015-09-03,4
331,2015/9/4,11,11,2015-09-04,5
331,2015/9/5,12,16,2015-09-05,6
331,2015/9/6,12,10,2015-09-06,7
331,2015/9/7,8,11,2015-09-07,1
331,2015/9/8,14,14,2015-09-08,2
331,2015/9/9,11,14,2015-09-09,3
331,2015/9/10,12,12,2015-09-10,4
331,2015/9/11,11,11,2015-09-11,5
331,2015/9/12,12,16,2015-09-12,6
331,2015/9/13,12,10,2015-09-13,7
331,2015/9/14,8,11,2015-09-14,1
331,2015/9/15,14,14,2015-09-15,2
331,2015/9/16,11,14,2015-09-16,3
331,2015/9/17,12,12,2015-09-17,4
331,2015/9/18,11,11,2015-09-18,5
331,2015/9/19,12,16,2015-09-19,6
331,2015/9/20,12,10,2015-09-20,7
331,2015/9/21,8,11,2015-09-21,1
331,2015/9/22,14,14,2015-09-22,2
331,2015/9/23,11,14,2015-09-23,3
331,2015/9/24,12,12,2015-09-24,4
331,2015/9/25,11,11,2015-09-25,5
331,2015/9/26,12,16,2015-09-26,6
331,2015/9/27,12,10,2015-09-27,7
331,2015/9/28,8,11,2015-09-28,1
331,2015/9/29,14,14,2015-09-29,2
331,2015/9/30,11,14,2015-09-30,3
331,2015/10/1,12,12,2015-10-01,4
331,2015/10/2,11,11,2015-10-02,5
331,2015/10/3,12,16,2015-10-03,6
331,2015/10/4,12,10,2015-10-04,7
331,2015/10/5,8,11,2015-10-05,1
331,2015/10/6,14,14,2015-10-06,2
331,2015/10/7,11,14,2015-10-07,3
331,2015/10/8,12,12,2015-10-08,4
331,2015/10/9,11,11,2015-10-09,5
331,2015/10/10,12,16,2015-10-10,6
331,2015/10/11,12,10,2015-10-11,7
331,2015/10/12,8,11,2015-10-12,1
331,2015/10/13,14,14,2015-10-13,2
331,2015/10/14,11,14,2015-10-14,3
331,2015/10/15,12,12,2015-10-15,4
331,2015/10/16,11,11,2015-10-16,5
331,2015/10/17,12,16,2015-10-17,6
331,2015/10/18,12,10,2015-10-18,7
331,2015/10/19,8,11,2015-10-19,1
331,2015/10/20,14,14,2015-10-20,2
331,2015/10/21,11,14,2015-10-21,3
331,2015/10/22,12,12,2015-10-22,4
331,2015/10/23,11,11,2015-10-23,5
331,2015/10/24,12,16,2015-10-24,6
331,2015/10/25,12,10,2015-10-25,7
331,2015/10/26,8,11,2015-10-26,1
331,2015/10/27,14,14,2015-10-27,2
331,2015/10/28,11,14,2015-10-28,3
331,2015/10/29,12,12,2015-10-29,4
331,2015/10/30,11,11,2015-10-30,5
331,2015/10/31,12,16,2015-10-31,6
332,2015/9/1,9,8,2015-09-01,2
332,2015/9/2,9,8,2015-09-02,3
332,2015/9/3,9,8,2015-09-03,4
332,2015/9/4,9,8,2015-09-04,5
332,2015/9/5,9,8,2015-09-05,6
332,2015/9/6,9,8,2015-09-06,7
332,2015/9/7,9,8,2015-09-07,1
332,2015/9/8,9,8,2015-09-08,2
332,2015/9/9,9,8,2015-09-09,3
332,2015/9/10,9,8,2015-09-10,4
332,2015/9/11,9,8,2015-09-11,5
332,2015/9/12,9,8,2015-09-12,6
332,2015/9/13,9,8,2015-09-13,7
332,2015/9/14,9,8,2015-09-14,1
332,2015/9/15,9,8,2015-09-15,2
332,2015/9/16,9,8,2015-09-16,3
332,2015/9/17,9,8,2015-09-17,4
332,2015/9/18,9,8,2015-09-18,5
332,2015/9/19,9,8,2015-09-19,6
332,2015/9/20,9,8,2015-09-20,7
332,2015/9/21,9,8,2015-09-21,1
332,2015/9/22,9,8,2015-09-22,2
332,2015/9/23,9,8,2015-09-23,3
332,2015/9/24,9,8,2015-09-24,4
332,2015/9/25,9,8,2015-09-25,5
332,2015/9/26,9,8,2015-09-26,6
332,2015/9/27,9,8,2015-09-27,7
332,2015/9/28,9,8,2015-09-28,1
332,2015/9/29,9,8,2015-09-29,2
332,2015/9/30,9,8,2015-09-30,3
332,2015/10/1,9,8,2015-10-01,4
332,2015/10/2,9,8,2015-10-02,5
332,2015/10/3,9,8,2015-10-03,6
332,2015/10/4,9,8,2015-10-04,7
332,2015/10/5,9,8,2015-10-05,1
332,2015/10/6,9,8,2015-10-06,2
332,2015/10/7,9,8,2015-10-07,3
332,2015/10/8,9,8,2015-10-08,4
332,2015/10/9,9,8,2015-10-09,5
332,2015/10/10,9,8,2015-10-10,6
332,2015/10/11,9,8,2015-10-11,7
332,2015/10/12,9,8,2015-10-12,1
332,2015/10/13,9,8,2015-10-13,2
332,2015/10/14,9,8,2015-10-14,3
332,2015/10/15,9,8,2015-10-15,4
332,2015/10/16,9,8,2015-10-16,5
332,2015/10/17,9,8,2015-10-17,6
332,2015/10/18,9,8,2015-10-18,7
332,2015/10/19,9,8,2015-10-19,1
332,2015/10/20,9,8,2015-10-20,2
332,2015/10/21,9,8,2015-10-21,3
332,2015/10/22,9,8,2015-10-22,4
332,2015/10/23,9,8,2015-10-23,5
332,2015/10/24,9,8,2015-10-24,6
332,2015/10/25,9,8,2015-10-25,7
332,2015/10/26,9,8,2015-10-26,1
332,2015/10/27,9,8,2015-10-27,2
332,2015/10/28,9,8,2015-10-28,3
332,2015/10/29,9,8,2015-10-29,4
332,2015/10/30,9,8,2015-10-30,5
332,2015/10/31,9,8,2015-10-31,6
333,2015/9/1,7,6,2015-09-01,2
333,2015/9/2,7,6,2015-09-02,3
333,2015/9/3,7,6,2015-09-03,4
333,2015/9/4,7,6,2015-09-04,5
333,2015/9/5,7,6,2015-09-05,6
333,2015/9/6,7,6,2015-09-06,7
333,2015/9/7,7,6,2015-09-07,1
333,2015/9/8,7,6,2015-09-08,2
333,2015/9/9,7,6,2015-09-09,3
333,2015/9/10,7,6,2015-09-10,4
333,2015/9/11,7,6,2015-09-11,5
333,2015/9/12,7,6,2015-09-12,6
333,2015/9/13,7,6,2015-09-13,7
333,2015/9/14,7,6,2015-09-14,1
333,2015/9/15,7,6,2015-09-15,2
333,2015/9/16,7,6,2015-09-16,3
333,2015/9/17,7,6,2015-09-17,4
333,2015/9/18,7,6,2015-09-18,5
333,2015/9/19,7,6,2015-09-19,6
333,2015/9/20,7,6,2015-09-20,7
333,2015/9/21,7,6,2015-09-21,1
333,2015/9/22,7,6,2015-09-22,2
333,2015/9/23,7,6,2015-09-23,3
333,2015/9/24,7,6,2015-09-24,4
333,2015/9/25,7,6,2015-09-25,5
333,2015/9/26,7,6,2015-09-26,6
333,2015/9/27,7,6,2015-09-27,7
333,2015/9/28,7,6,2015-09-28,1
333,2015/9/29,7,6,2015-09-29,2
333,2015/9/30,7,6,2015-09-30,3
333,2015/10/1,7,6,2015-10-01,4
333,2015/10/2,7,6,2015-10-02,5
333,2015/10/3,7,6,2015-10-03,6
333,2015/10/4,7,6,2015-10-04,7
333,2015/10/5,7,6,2015-10-05,1
333,2015/10/6,7,6,2015-10-06,2
333,2015/10/7,7,6,2015-10-07,3
333,2015/10/8,7,6,2015-10-08,4
333,2015/10/9,7,6,2015-10-09,5
333,2015/10/10,7,6,2015-10-10,6
333,2015/10/11,7,6,2015-10-11,7
333,2015/10/12,7,6,2015-10-12,1
333,2015/10/13,7,6,2015-10-13,2
333,2015/10/14,7,6,2015-10-14,3
333,2015/10/15,7,6,2015-10-15,4
333,2015/10/16,7,6,2015-10-16,5
333,2015/10/17,7,6,2015-10-17,6
333,2015/10/18,7,6,2015-10-18,7
333,2015/10/19,7,6,2015-10-19,1
333,2015/10/20,7,6,2015-10-20,2
333,2015/10/21,7,6,2015-10-21,3
333,2015/10/22,7,6,2015-10-22,4
333,2015/10/23,7,6,2015-10-23,5
333,2015/10/24,7,6,2015-10-24,6
333,2015/10/25,7,6,2015-10-25,7
333,2015/10/26,7,6,2015-10-26,1
333,2015/10/27,7,6,2015-10-27,2
333,2015/10/28,7,6,2015-10-28,3
333,2015/10/29,7,6,2015-10-29,4
333,2015/10/30,7,6,2015-10-30,5
333,2015/10/31,7,6,2015-10-31,6
334,2015/9/1,2,2,2015-09-01,2
334,2015/9/2,2,2,2015-09-02,3
334,2015/9/3,2,2,2015-09-03,4
334,2015/9/4,2,2,2015-09-04,5
334,2015/9/5,2,2,2015-09-05,6
334,2015/9/6,2,2,2015-09-06,7
334,2015/9/7,2,2,2015-09-07,1
334,2015/9/8,2,2,2015-09-08,2
334,2015/9/9,2,2,2015-09-09,3
334,2015/9/10,2,2,2015-09-10,4
334,2015/9/11,2,2,2015-09-11,5
334,2015/9/12,2,2,2015-09-12,6
334,2015/9/13,2,2,2015-09-13,7
334,2015/9/14,2,2,2015-09-14,1
334,2015/9/15,2,2,2015-09-15,2
334,2015/9/16,2,2,2015-09-16,3
334,2015/9/17,2,2,2015-09-17,4
334,2015/9/18,2,2,2015-09-18,5
334,2015/9/19,2,2,2015-09-19,6
334,2015/9/20,2,2,2015-09-20,7
334,2015/9/21,2,2,2015-09-21,1
334,2015/9/22,2,2,2015-09-22,2
334,2015/9/23,2,2,2015-09-23,3
334,2015/9/24,2,2,2015-09-24,4
334,2015/9/25,2,2,2015-09-25,5
334,2015/9/26,2,2,2015-09-26,6
334,2015/9/27,2,2,2015-09-27,7
334,2015/9/28,2,2,2015-09-28,1
334,2015/9/29,2,2,2015-09-29,2
334,2015/9/30,2,2,2015-09-30,3
334,2015/10/1,2,2,2015-10-01,4
334,2015/10/2,2,2,2015-10-02,5
334,2015/10/3,2,2,2015-10-03,6
334,2015/10/4,2,2,2015-10-04,7
334,2015/10/5,2,2,2015-10-05,1
334,2015/10/6,2,2,2015-10-06,2
334,2015/10/7,2,2,2015-10-07,3
334,2015/10/8,2,2,2015-10-08,4
334,2015/10/9,2,2,2015-10-09,5
334,2015/10/10,2,2,2015-10-10,6
334,2015/10/11,2,2,2015-10-11,7
334,2015/10/12,2,2,2015-10-12,1
334,2015/10/13,2,2,2015-10-13,2
334,2015/10/14,2,2,2015-10-14,3
334,2015/10/15,2,2,2015-10-15,4
334,2015/10/16,2,2,2015-10-16,5
334,2015/10/17,2,2,2015-10-17,6
334,2015/10/18,2,2,2015-10-18,7
334,2015/10/19,2,2,2015-10-19,1
334,2015/10/20,2,2,2015-10-20,2
334,2015/10/21,2,2,2015-10-21,3
334,2015/10/22,2,2,2015-10-22,4
334,2015/10/23,2,2,2015-10-23,5
334,2015/10/24,2,2,2015-10-24,6
334,2015/10/25,2,2,2015-10-25,7
334,2015/10/26,2,2,2015-10-26,1
334,2015/10/27,2,2,2015-10-27,2
334,2015/10/28,2,2,2015-10-28,3
334,2015/10/29,2,2,2015-10-29,4
334,2015/10/30,2,2,2015-10-30,5
334,2015/10/31,2,2,2015-10-31,6
335,2015/9/1,3,3,2015-09-01,2
335,2015/9/2,3,3,2015-09-02,3
335,2015/9/3,3,3,2015-09-03,4
335,2015/9/4,3,3,2015-09-04,5
335,2015/9/5,3,3,2015-09-05,6
335,2015/9/6,3,3,2015-09-06,7
335,2015/9/7,3,3,2015-09-07,1
335,2015/9/8,3,3,2015-09-08,2
335,2015/9/9,3,3,2015-09-09,3
335,2015/9/10,3,3,2015-09-10,4
335,2015/9/11,3,3,2015-09-11,5
335,2015/9/12,3,3,2015-09-12,6
335,2015/9/13,3,3,2015-09-13,7
335,2015/9/14,3,3,2015-09-14,1
335,2015/9/15,3,3,2015-09-15,2
335,2015/9/16,3,3,2015-09-16,3
335,2015/9/17,3,3,2015-09-17,4
335,2015/9/18,3,3,2015-09-18,5
335,2015/9/19,3,3,2015-09-19,6
335,2015/9/20,3,3,2015-09-20,7
335,2015/9/21,3,3,2015-09-21,1
335,2015/9/22,3,3,2015-09-22,2
335,2015/9/23,3,3,2015-09-23,3
335,2015/9/24,3,3,2015-09-24,4
335,2015/9/25,3,3,2015-09-25,5
335,2015/9/26,3,3,2015-09-26,6
335,2015/9/27,3,3,2015-09-27,7
335,2015/9/28,3,3,2015-09-28,1
335,2015/9/29,3,3,2015-09-29,2
335,2015/9/30,3,3,2015-09-30,3
335,2015/10/1,3,3,2015-10-01,4
335,2015/10/2,3,3,2015-10-02,5
335,2015/10/3,3,3,2015-10-03,6
335,2015/10/4,3,3,2015-10-04,7
335,2015/10/5,3,3,2015-10-05,1
335,2015/10/6,3,3,2015-10-06,2
335,2015/10/7,3,3,2015-10-07,3
335,2015/10/8,3,3,2015-10-08,4
335,2015/10/9,3,3,2015-10-09,5
335,2015/10/10,3,3,2015-10-10,6
335,2015/10/11,3,3,2015-10-11,7
335,2015/10/12,3,3,2015-10-12,1
335,2015/10/13,3,3,2015-10-13,2
335,2015/10/14,3,3,2015-10-14,3
335,2015/10/15,3,3,2015-10-15,4
335,2015/10/16,3,3,2015-10-16,5
335,2015/10/17,3,3,2015-10-17,6
335,2015/10/18,3,3,2015-10-18,7
335,2015/10/19,3,3,2015-10-19,1
335,2015/10/20,3,3,2015-10-20,2
335,2015/10/21,3,3,2015-10-21,3
335,2015/10/22,3,3,2015-10-22,4
335,2015/10/23,3,3,2015-10-23,5
335,2015/10/24,3,3,2015-10-24,6
335,2015/10/25,3,3,2015-10-25,7
335,2015/10/26,3,3,2015-10-26,1
335,2015/10/27,3,3,2015-10-27,2
335,2015/10/28,3,3,2015-10-28,3
335,2015/10/29,3,3,2015-10-29,4
335,2015/10/30,3,3,2015-10-30,5
335,2015/10/31,3,3,2015-10-31,6
337,2015/9/1,16,24,2015-09-01,2
337,2015/9/2,16,20,2015-09-02,3
337,2015/9/3,13,22,2015-09-03,4
337,2015/9/4,11,20,2015-09-04,5
337,2015/9/5,5,8,2015-09-05,6
337,2015/9/6,6,10,2015-09-06,7
337,2015/9/7,13,19,2015-09-07,1
337,2015/9/8,16,24,2015-09-08,2
337,2015/9/9,16,20,2015-09-09,3
337,2015/9/10,13,22,2015-09-10,4
337,2015/9/11,11,20,2015-09-11,5
337,2015/9/12,5,8,2015-09-12,6
337,2015/9/13,6,10,2015-09-13,7
337,2015/9/14,13,19,2015-09-14,1
337,2015/9/15,16,24,2015-09-15,2
337,2015/9/16,16,20,2015-09-16,3
337,2015/9/17,13,22,2015-09-17,4
337,2015/9/18,11,20,2015-09-18,5
337,2015/9/19,5,8,2015-09-19,6
337,2015/9/20,6,10,2015-09-20,7
337,2015/9/21,13,19,2015-09-21,1
337,2015/9/22,16,24,2015-09-22,2
337,2015/9/23,16,20,2015-09-23,3
337,2015/9/24,13,22,2015-09-24,4
337,2015/9/25,11,20,2015-09-25,5
337,2015/9/26,5,8,2015-09-26,6
337,2015/9/27,6,10,2015-09-27,7
337,2015/9/28,13,19,2015-09-28,1
337,2015/9/29,16,24,2015-09-29,2
337,2015/9/30,16,20,2015-09-30,3
337,2015/10/1,13,22,2015-10-01,4
337,2015/10/2,11,20,2015-10-02,5
337,2015/10/3,5,8,2015-10-03,6
337,2015/10/4,6,10,2015-10-04,7
337,2015/10/5,13,19,2015-10-05,1
337,2015/10/6,16,24,2015-10-06,2
337,2015/10/7,16,20,2015-10-07,3
337,2015/10/8,13,22,2015-10-08,4
337,2015/10/9,11,20,2015-10-09,5
337,2015/10/10,5,8,2015-10-10,6
337,2015/10/11,6,10,2015-10-11,7
337,2015/10/12,13,19,2015-10-12,1
337,2015/10/13,16,24,2015-10-13,2
337,2015/10/14,16,20,2015-10-14,3
337,2015/10/15,13,22,2015-10-15,4
337,2015/10/16,11,20,2015-10-16,5
337,2015/10/17,5,8,2015-10-17,6
337,2015/10/18,6,10,2015-10-18,7
337,2015/10/19,13,19,2015-10-19,1
337,2015/10/20,16,24,2015-10-20,2
337,2015/10/21,16,20,2015-10-21,3
337,2015/10/22,13,22,2015-10-22,4
337,2015/10/23,11,20,2015-10-23,5
337,2015/10/24,5,8,2015-10-24,6
337,2015/10/25,6,10,2015-10-25,7
337,2015/10/26,13,19,2015-10-26,1
337,2015/10/27,16,24,2015-10-27,2
337,2015/10/28,16,20,2015-10-28,3
337,2015/10/29,13,22,2015-10-29,4
337,2015/10/30,11,20,2015-10-30,5
337,2015/10/31,5,8,2015-10-31,6
338,2015/9/1,17,16,2015-09-01,2
338,2015/9/2,17,16,2015-09-02,3
338,2015/9/3,17,16,2015-09-03,4
338,2015/9/4,17,16,2015-09-04,5
338,2015/9/5,17,16,2015-09-05,6
338,2015/9/6,17,16,2015-09-06,7
338,2015/9/7,17,16,2015-09-07,1
338,2015/9/8,17,16,2015-09-08,2
338,2015/9/9,17,16,2015-09-09,3
338,2015/9/10,17,16,2015-09-10,4
338,2015/9/11,17,16,2015-09-11,5
338,2015/9/12,17,16,2015-09-12,6
338,2015/9/13,17,16,2015-09-13,7
338,2015/9/14,17,16,2015-09-14,1
338,2015/9/15,17,16,2015-09-15,2
338,2015/9/16,17,16,2015-09-16,3
338,2015/9/17,17,16,2015-09-17,4
338,2015/9/18,17,16,2015-09-18,5
338,2015/9/19,17,16,2015-09-19,6
338,2015/9/20,17,16,2015-09-20,7
338,2015/9/21,17,16,2015-09-21,1
338,2015/9/22,17,16,2015-09-22,2
338,2015/9/23,17,16,2015-09-23,3
338,2015/9/24,17,16,2015-09-24,4
338,2015/9/25,17,16,2015-09-25,5
338,2015/9/26,17,16,2015-09-26,6
338,2015/9/27,17,16,2015-09-27,7
338,2015/9/28,17,16,2015-09-28,1
338,2015/9/29,17,16,2015-09-29,2
338,2015/9/30,17,16,2015-09-30,3
338,2015/10/1,17,16,2015-10-01,4
338,2015/10/2,17,16,2015-10-02,5
338,2015/10/3,17,16,2015-10-03,6
338,2015/10/4,17,16,2015-10-04,7
338,2015/10/5,17,16,2015-10-05,1
338,2015/10/6,17,16,2015-10-06,2
338,2015/10/7,17,16,2015-10-07,3
338,2015/10/8,17,16,2015-10-08,4
338,2015/10/9,17,16,2015-10-09,5
338,2015/10/10,17,16,2015-10-10,6
338,2015/10/11,17,16,2015-10-11,7
338,2015/10/12,17,16,2015-10-12,1
338,2015/10/13,17,16,2015-10-13,2
338,2015/10/14,17,16,2015-10-14,3
338,2015/10/15,17,16,2015-10-15,4
338,2015/10/16,17,16,2015-10-16,5
338,2015/10/17,17,16,2015-10-17,6
338,2015/10/18,17,16,2015-10-18,7
338,2015/10/19,17,16,2015-10-19,1
338,2015/10/20,17,16,2015-10-20,2
338,2015/10/21,17,16,2015-10-21,3
338,2015/10/22,17,16,2015-10-22,4
338,2015/10/23,17,16,2015-10-23,5
338,2015/10/24,17,16,2015-10-24,6
338,2015/10/25,17,16,2015-10-25,7
338,2015/10/26,17,16,2015-10-26,1
338,2015/10/27,17,16,2015-10-27,2
338,2015/10/28,17,16,2015-10-28,3
338,2015/10/29,17,16,2015-10-29,4
338,2015/10/30,17,16,2015-10-30,5
338,2015/10/31,17,16,2015-10-31,6
339,2015/9/1,24,24,2015-09-01,2
339,2015/9/2,24,24,2015-09-02,3
339,2015/9/3,24,24,2015-09-03,4
339,2015/9/4,24,24,2015-09-04,5
339,2015/9/5,24,24,2015-09-05,6
339,2015/9/6,24,24,2015-09-06,7
339,2015/9/7,24,24,2015-09-07,1
339,2015/9/8,24,24,2015-09-08,2
339,2015/9/9,24,24,2015-09-09,3
339,2015/9/10,24,24,2015-09-10,4
339,2015/9/11,24,24,2015-09-11,5
339,2015/9/12,24,24,2015-09-12,6
339,2015/9/13,24,24,2015-09-13,7
339,2015/9/14,24,24,2015-09-14,1
339,2015/9/15,24,24,2015-09-15,2
339,2015/9/16,24,24,2015-09-16,3
339,2015/9/17,24,24,2015-09-17,4
339,2015/9/18,24,24,2015-09-18,5
339,2015/9/19,24,24,2015-09-19,6
339,2015/9/20,24,24,2015-09-20,7
339,2015/9/21,24,24,2015-09-21,1
339,2015/9/22,24,24,2015-09-22,2
339,2015/9/23,24,24,2015-09-23,3
339,2015/9/24,24,24,2015-09-24,4
339,2015/9/25,24,24,2015-09-25,5
339,2015/9/26,24,24,2015-09-26,6
339,2015/9/27,24,24,2015-09-27,7
339,2015/9/28,24,24,2015-09-28,1
339,2015/9/29,24,24,2015-09-29,2
339,2015/9/30,24,24,2015-09-30,3
339,2015/10/1,24,24,2015-10-01,4
339,2015/10/2,24,24,2015-10-02,5
339,2015/10/3,24,24,2015-10-03,6
339,2015/10/4,24,24,2015-10-04,7
339,2015/10/5,24,24,2015-10-05,1
339,2015/10/6,24,24,2015-10-06,2
339,2015/10/7,24,24,2015-10-07,3
339,2015/10/8,24,24,2015-10-08,4
339,2015/10/9,24,24,2015-10-09,5
339,2015/10/10,24,24,2015-10-10,6
339,2015/10/11,24,24,2015-10-11,7
339,2015/10/12,24,24,2015-10-12,1
339,2015/10/13,24,24,2015-10-13,2
339,2015/10/14,24,24,2015-10-14,3
339,2015/10/15,24,24,2015-10-15,4
339,2015/10/16,24,24,2015-10-16,5
339,2015/10/17,24,24,2015-10-17,6
339,2015/10/18,24,24,2015-10-18,7
339,2015/10/19,24,24,2015-10-19,1
339,2015/10/20,24,24,2015-10-20,2
339,2015/10/21,24,24,2015-10-21,3
339,2015/10/22,24,24,2015-10-22,4
339,2015/10/23,24,24,2015-10-23,5
339,2015/10/24,24,24,2015-10-24,6
339,2015/10/25,24,24,2015-10-25,7
339,2015/10/26,24,24,2015-10-26,1
339,2015/10/27,24,24,2015-10-27,2
339,2015/10/28,24,24,2015-10-28,3
339,2015/10/29,24,24,2015-10-29,4
339,2015/10/30,24,24,2015-10-30,5
339,2015/10/31,24,24,2015-10-31,6
340,2015/9/1,20,17,2015-09-01,2
340,2015/9/2,20,17,2015-09-02,3
340,2015/9/3,20,17,2015-09-03,4
340,2015/9/4,20,17,2015-09-04,5
340,2015/9/5,20,17,2015-09-05,6
340,2015/9/6,20,17,2015-09-06,7
340,2015/9/7,20,17,2015-09-07,1
340,2015/9/8,20,17,2015-09-08,2
340,2015/9/9,20,17,2015-09-09,3
340,2015/9/10,20,17,2015-09-10,4
340,2015/9/11,20,17,2015-09-11,5
340,2015/9/12,20,17,2015-09-12,6
340,2015/9/13,20,17,2015-09-13,7
340,2015/9/14,20,17,2015-09-14,1
340,2015/9/15,20,17,2015-09-15,2
340,2015/9/16,20,17,2015-09-16,3
340,2015/9/17,20,17,2015-09-17,4
340,2015/9/18,20,17,2015-09-18,5
340,2015/9/19,20,17,2015-09-19,6
340,2015/9/20,20,17,2015-09-20,7
340,2015/9/21,20,17,2015-09-21,1
340,2015/9/22,20,17,2015-09-22,2
340,2015/9/23,20,17,2015-09-23,3
340,2015/9/24,20,17,2015-09-24,4
340,2015/9/25,20,17,2015-09-25,5
340,2015/9/26,20,17,2015-09-26,6
340,2015/9/27,20,17,2015-09-27,7
340,2015/9/28,20,17,2015-09-28,1
340,2015/9/29,20,17,2015-09-29,2
340,2015/9/30,20,17,2015-09-30,3
340,2015/10/1,20,17,2015-10-01,4
340,2015/10/2,20,17,2015-10-02,5
340,2015/10/3,20,17,2015-10-03,6
340,2015/10/4,20,17,2015-10-04,7
340,2015/10/5,20,17,2015-10-05,1
340,2015/10/6,20,17,2015-10-06,2
340,2015/10/7,20,17,2015-10-07,3
340,2015/10/8,20,17,2015-10-08,4
340,2015/10/9,20,17,2015-10-09,5
340,2015/10/10,20,17,2015-10-10,6
340,2015/10/11,20,17,2015-10-11,7
340,2015/10/12,20,17,2015-10-12,1
340,2015/10/13,20,17,2015-10-13,2
340,2015/10/14,20,17,2015-10-14,3
340,2015/10/15,20,17,2015-10-15,4
340,2015/10/16,20,17,2015-10-16,5
340,2015/10/17,20,17,2015-10-17,6
340,2015/10/18,20,17,2015-10-18,7
340,2015/10/19,20,17,2015-10-19,1
340,2015/10/20,20,17,2015-10-20,2
340,2015/10/21,20,17,2015-10-21,3
340,2015/10/22,20,17,2015-10-22,4
340,2015/10/23,20,17,2015-10-23,5
340,2015/10/24,20,17,2015-10-24,6
340,2015/10/25,20,17,2015-10-25,7
340,2015/10/26,20,17,2015-10-26,1
340,2015/10/27,20,17,2015-10-27,2
340,2015/10/28,20,17,2015-10-28,3
340,2015/10/29,20,17,2015-10-29,4
340,2015/10/30,20,17,2015-10-30,5
340,2015/10/31,20,17,2015-10-31,6
341,2015/9/1,1,1,2015-09-01,2
341,2015/9/2,1,1,2015-09-02,3
341,2015/9/3,1,1,2015-09-03,4
341,2015/9/4,1,1,2015-09-04,5
341,2015/9/5,1,1,2015-09-05,6
341,2015/9/6,1,1,2015-09-06,7
341,2015/9/7,1,1,2015-09-07,1
341,2015/9/8,1,1,2015-09-08,2
341,2015/9/9,1,1,2015-09-09,3
341,2015/9/10,1,1,2015-09-10,4
341,2015/9/11,1,1,2015-09-11,5
341,2015/9/12,1,1,2015-09-12,6
341,2015/9/13,1,1,2015-09-13,7
341,2015/9/14,1,1,2015-09-14,1
341,2015/9/15,1,1,2015-09-15,2
341,2015/9/16,1,1,2015-09-16,3
341,2015/9/17,1,1,2015-09-17,4
341,2015/9/18,1,1,2015-09-18,5
341,2015/9/19,1,1,2015-09-19,6
341,2015/9/20,1,1,2015-09-20,7
341,2015/9/21,1,1,2015-09-21,1
341,2015/9/22,1,1,2015-09-22,2
341,2015/9/23,1,1,2015-09-23,3
341,2015/9/24,1,1,2015-09-24,4
341,2015/9/25,1,1,2015-09-25,5
341,2015/9/26,1,1,2015-09-26,6
341,2015/9/27,1,1,2015-09-27,7
341,2015/9/28,1,1,2015-09-28,1
341,2015/9/29,1,1,2015-09-29,2
341,2015/9/30,1,1,2015-09-30,3
341,2015/10/1,1,1,2015-10-01,4
341,2015/10/2,1,1,2015-10-02,5
341,2015/10/3,1,1,2015-10-03,6
341,2015/10/4,1,1,2015-10-04,7
341,2015/10/5,1,1,2015-10-05,1
341,2015/10/6,1,1,2015-10-06,2
341,2015/10/7,1,1,2015-10-07,3
341,2015/10/8,1,1,2015-10-08,4
341,2015/10/9,1,1,2015-10-09,5
341,2015/10/10,1,1,2015-10-10,6
341,2015/10/11,1,1,2015-10-11,7
341,2015/10/12,1,1,2015-10-12,1
341,2015/10/13,1,1,2015-10-13,2
341,2015/10/14,1,1,2015-10-14,3
341,2015/10/15,1,1,2015-10-15,4
341,2015/10/16,1,1,2015-10-16,5
341,2015/10/17,1,1,2015-10-17,6
341,2015/10/18,1,1,2015-10-18,7
341,2015/10/19,1,1,2015-10-19,1
341,2015/10/20,1,1,2015-10-20,2
341,2015/10/21,1,1,2015-10-21,3
341,2015/10/22,1,1,2015-10-22,4
341,2015/10/23,1,1,2015-10-23,5
341,2015/10/24,1,1,2015-10-24,6
341,2015/10/25,1,1,2015-10-25,7
341,2015/10/26,1,1,2015-10-26,1
341,2015/10/27,1,1,2015-10-27,2
341,2015/10/28,1,1,2015-10-28,3
341,2015/10/29,1,1,2015-10-29,4
341,2015/10/30,1,1,2015-10-30,5
341,2015/10/31,1,1,2015-10-31,6
