SHEDID,time,RT,LEASE,date1,week_day,date
316,2015-03-05,20.0,10.0,2015-03-05,4,2015-03-05
316,2015-03-06,19.0,23.0,2015-03-06,5,2015-03-06
316,2015-03-07,8.0,14.0,2015-03-07,6,2015-03-07
316,2015-03-08,14.0,14.0,2015-03-08,7,2015-03-08
316,2015-03-09,13.0,20.0,2015-03-09,1,2015-03-09
316,2015-03-10,18.0,23.0,2015-03-10,2,2015-03-10
316,2015-03-11,24.0,17.0,2015-03-11,3,2015-03-11
316,2015-03-12,22.0,26.0,2015-03-12,4,2015-03-12
316,2015-03-13,20.0,23.0,2015-03-13,5,2015-03-13
316,2015-03-14,6.0,11.0,2015-03-14,6,2015-03-14
316,2015-03-15,15.0,21.0,2015-03-15,7,2015-03-15
316,2015-03-16,17.0,26.0,2015-03-16,1,2015-03-16
316,2015-03-17,8.0,6.0,2015-03-17,2,2015-03-17
316,2015-03-18,8.0,11.0,2015-03-18,3,2015-03-18
316,2015-03-19,21.0,26.0,2015-03-19,4,2015-03-19
316,2015-03-20,29.0,22.0,2015-03-20,5,2015-03-20
316,2015-03-21,36.0,29.0,2015-03-21,6,2015-03-21
316,2015-03-22,16.0,16.0,2015-03-22,7,2015-03-22
316,2015-03-23,19.0,20.0,2015-03-23,1,2015-03-23
316,2015-03-24,27.0,24.0,2015-03-24,2,2015-03-24
316,2015-03-25,18.0,19.0,2015-03-25,3,2015-03-25
316,2015-03-26,23.0,19.0,2015-03-26,4,2015-03-26
316,2015-03-27,15.0,18.0,2015-03-27,5,2015-03-27
316,2015-03-28,14.0,15.0,2015-03-28,6,2015-03-28
316,2015-03-29,21.0,20.0,2015-03-29,7,2015-03-29
316,2015-03-30,25.0,26.0,2015-03-30,1,2015-03-30
316,2015-03-31,23.0,29.0,2015-03-31,2,2015-03-31
316,2015-04-01,14.0,19.0,2015-04-01,3,2015-04-01
316,2015-04-02,17.0,19.0,2015-04-02,4,2015-04-02
316,2015-04-03,19.0,20.0,2015-04-03,5,2015-04-03
316,2015-04-04,11.0,11.0,2015-04-04,6,2015-04-04
316,2015-04-05,6.0,5.0,2015-04-05,7,2015-04-05
316,2015-04-06,16.0,14.0,2015-04-06,1,2015-04-06
316,2015-04-07,23.0,22.0,2015-04-07,2,2015-04-07
316,2015-04-08,19.0,23.0,2015-04-08,3,2015-04-08
316,2015-04-09,26.0,26.0,2015-04-09,4,2015-04-09
316,2015-04-10,26.0,31.0,2015-04-10,5,2015-04-10
316,2015-04-11,21.0,12.0,2015-04-11,6,2015-04-11
316,2015-04-12,16.0,17.0,2015-04-12,7,2015-04-12
316,2015-04-13,19.0,16.0,2015-04-13,1,2015-04-13
316,2015-04-14,25.0,25.0,2015-04-14,2,2015-04-14
316,2015-04-15,23.0,25.0,2015-04-15,3,2015-04-15
316,2015-04-16,26.0,25.0,2015-04-16,4,2015-04-16
316,2015-04-17,22.0,24.0,2015-04-17,5,2015-04-17
316,2015-04-18,21.0,18.0,2015-04-18,6,2015-04-18
316,2015-04-19,9.0,8.0,2015-04-19,7,2015-04-19
316,2015-04-20,30.0,25.0,2015-04-20,1,2015-04-20
316,2015-04-21,21.0,27.0,2015-04-21,2,2015-04-21
316,2015-04-22,18.0,22.0,2015-04-22,3,2015-04-22
316,2015-04-23,24.0,26.0,2015-04-23,4,2015-04-23
316,2015-04-24,25.0,20.0,2015-04-24,5,2015-04-24
316,2015-04-25,15.0,10.0,2015-04-25,6,2015-04-25
316,2015-04-26,12.0,12.0,2015-04-26,7,2015-04-26
316,2015-04-27,17.0,17.0,2015-04-27,1,2015-04-27
316,2015-04-28,15.0,18.0,2015-04-28,2,2015-04-28
316,2015-04-29,26.0,27.0,2015-04-29,3,2015-04-29
316,2015-04-30,25.0,16.0,2015-04-30,4,2015-04-30
316,2015-05-01,13.0,8.0,2015-05-01,5,2015-05-01
316,2015-05-02,0.0,0.0,2015-05-02,6,2015-05-02
316,2015-05-03,9.0,6.0,2015-05-03,7,2015-05-03
316,2015-05-04,24.0,27.0,2015-05-04,1,2015-05-04
316,2015-05-05,29.0,27.0,2015-05-05,2,2015-05-05
316,2015-05-06,25.0,22.0,2015-05-06,3,2015-05-06
316,2015-05-07,23.0,18.0,2015-05-07,4,2015-05-07
316,2015-05-08,11.0,12.0,2015-05-08,5,2015-05-08
316,2015-05-09,18.0,15.0,2015-05-09,6,2015-05-09
316,2015-05-10,12.0,13.0,2015-05-10,7,2015-05-10
316,2015-05-11,4.0,6.0,2015-05-11,1,2015-05-11
316,2015-05-12,22.0,11.0,2015-05-12,2,2015-05-12
316,2015-05-13,23.0,14.0,2015-05-13,3,2015-05-13
316,2015-05-14,14.0,17.0,2015-05-14,4,2015-05-14
316,2015-05-15,8.0,9.0,2015-05-15,5,2015-05-15
316,2015-05-16,22.0,9.0,2015-05-16,6,2015-05-16
316,2015-05-17,17.0,17.0,2015-05-17,7,2015-05-17
316,2015-05-18,17.0,15.0,2015-05-18,1,2015-05-18
316,2015-05-19,15.0,15.0,2015-05-19,2,2015-05-19
316,2015-05-20,18.0,17.0,2015-05-20,3,2015-05-20
316,2015-05-21,19.0,16.0,2015-05-21,4,2015-05-21
316,2015-05-22,18.0,17.0,2015-05-22,5,2015-05-22
316,2015-05-23,12.0,12.0,2015-05-23,6,2015-05-23
316,2015-05-24,19.0,22.0,2015-05-24,7,2015-05-24
316,2015-05-25,18.0,14.0,2015-05-25,1,2015-05-25
316,2015-05-26,41.0,30.0,2015-05-26,2,2015-05-26
316,2015-05-27,13.0,12.0,2015-05-27,3,2015-05-27
316,2015-05-28,29.0,20.0,2015-05-28,4,2015-05-28
316,2015-05-29,6.0,7.0,2015-05-29,5,2015-05-29
316,2015-05-30,18.0,17.0,2015-05-30,6,2015-05-30
316,2015-05-31,13.0,13.0,2015-05-31,7,2015-05-31
316,2015-06-01,17.0,19.0,2015-06-01,1,2015-06-01
316,2015-06-02,13.0,10.0,2015-06-02,2,2015-06-02
316,2015-06-03,15.0,16.0,2015-06-03,3,2015-06-03
316,2015-06-04,14.0,11.0,2015-06-04,4,2015-06-04
316,2015-06-05,19.0,14.0,2015-06-05,5,2015-06-05
316,2015-06-06,14.0,14.0,2015-06-06,6,2015-06-06
316,2015-06-07,14.0,11.0,2015-06-07,7,2015-06-07
316,2015-06-08,19.0,22.0,2015-06-08,1,2015-06-08
316,2015-06-09,18.0,11.0,2015-06-09,2,2015-06-09
316,2015-06-10,13.0,9.0,2015-06-10,3,2015-06-10
316,2015-06-11,11.0,15.0,2015-06-11,4,2015-06-11
316,2015-06-12,15.0,9.0,2015-06-12,5,2015-06-12
316,2015-06-13,8.0,4.0,2015-06-13,6,2015-06-13
316,2015-06-14,16.0,10.0,2015-06-14,7,2015-06-14
316,2015-06-15,9.0,9.0,2015-06-15,1,2015-06-15
316,2015-06-16,6.0,6.0,2015-06-16,2,2015-06-16
316,2015-06-17,17.0,9.0,2015-06-17,3,2015-06-17
316,2015-06-18,17.0,12.0,2015-06-18,4,2015-06-18
316,2015-06-19,13.0,16.0,2015-06-19,5,2015-06-19
316,2015-06-20,15.0,10.0,2015-06-20,6,2015-06-20
316,2015-06-21,12.0,12.0,2015-06-21,7,2015-06-21
316,2015-06-22,11.0,5.0,2015-06-22,1,2015-06-22
316,2015-06-23,13.0,16.0,2015-06-23,2,2015-06-23
316,2015-06-24,1.0,5.0,2015-06-24,3,2015-06-24
316,2015-06-25,3.0,4.0,2015-06-25,4,2015-06-25
316,2015-06-26,11.0,11.0,2015-06-26,5,2015-06-26
316,2015-06-27,12.0,10.0,2015-06-27,6,2015-06-27
316,2015-06-28,19.0,21.0,2015-06-28,7,2015-06-28
316,2015-06-29,6.0,4.0,2015-06-29,1,2015-06-29
316,2015-06-30,8.0,7.0,2015-06-30,2,2015-06-30
316,2015-07-01,19.0,16.0,2015-07-01,3,2015-07-01
316,2015-07-02,17.0,10.0,2015-07-02,4,2015-07-02
316,2015-07-03,13.0,13.0,2015-07-03,5,2015-07-03
316,2015-07-04,11.0,7.0,2015-07-04,6,2015-07-04
316,2015-07-05,6.0,6.0,2015-07-05,7,2015-07-05
316,2015-07-06,5.0,6.0,2015-07-06,1,2015-07-06
316,2015-07-07,15.0,12.0,2015-07-07,2,2015-07-07
316,2015-07-08,15.0,15.0,2015-07-08,3,2015-07-08
316,2015-07-09,18.0,13.0,2015-07-09,4,2015-07-09
316,2015-07-10,25.0,15.0,2015-07-10,5,2015-07-10
316,2015-07-11,8.0,9.0,2015-07-11,6,2015-07-11
316,2015-07-12,12.0,12.0,2015-07-12,7,2015-07-12
316,2015-07-13,9.0,12.0,2015-07-13,1,2015-07-13
316,2015-07-14,12.0,13.0,2015-07-14,2,2015-07-14
316,2015-07-15,11.0,14.0,2015-07-15,3,2015-07-15
316,2015-07-16,14.0,13.0,2015-07-16,4,2015-07-16
316,2015-07-17,5.0,4.0,2015-07-17,5,2015-07-17
316,2015-07-18,5.0,5.0,2015-07-18,6,2015-07-18
316,2015-07-19,3.0,3.0,2015-07-19,7,2015-07-19
316,2015-07-20,16.0,13.0,2015-07-20,1,2015-07-20
316,2015-07-21,19.0,21.0,2015-07-21,2,2015-07-21
316,2015-07-22,18.0,19.0,2015-07-22,3,2015-07-22
316,2015-07-23,17.0,21.0,2015-07-23,4,2015-07-23
316,2015-07-24,12.0,10.0,2015-07-24,5,2015-07-24
316,2015-07-25,13.0,11.0,2015-07-25,6,2015-07-25
316,2015-07-26,7.0,8.0,2015-07-26,7,2015-07-26
316,2015-07-27,9.0,17.0,2015-07-27,1,2015-07-27
316,2015-07-28,11.0,17.0,2015-07-28,2,2015-07-28
316,2015-07-29,12.0,18.0,2015-07-29,3,2015-07-29
316,2015-07-30,10.0,14.0,2015-07-30,4,2015-07-30
316,2015-07-31,5.0,7.0,2015-07-31,5,2015-07-31
316,2015-08-01,11.0,10.0,2015-08-01,6,2015-08-01
316,2015-08-02,6.0,1.0,2015-08-02,7,2015-08-02
316,2015-08-03,8.0,14.0,2015-08-03,1,2015-08-03
316,2015-08-04,8.0,11.0,2015-08-04,2,2015-08-04
316,2015-08-05,10.0,14.0,2015-08-05,3,2015-08-05
316,2015-08-06,13.0,15.0,2015-08-06,4,2015-08-06
316,2015-08-07,12.0,16.0,2015-08-07,5,2015-08-07
316,2015-08-08,6.0,14.0,2015-08-08,6,2015-08-08
316,2015-08-09,13.0,9.0,2015-08-09,7,2015-08-09
316,2015-08-10,1.0,1.0,2015-08-10,1,2015-08-10
316,2015-08-11,16.0,21.0,2015-08-11,2,2015-08-11
316,2015-08-12,13.0,12.0,2015-08-12,3,2015-08-12
316,2015-08-13,13.0,12.0,2015-08-13,4,2015-08-13
316,2015-08-14,8.0,11.0,2015-08-14,5,2015-08-14
316,2015-08-15,13.0,10.0,2015-08-15,6,2015-08-15
316,2015-08-16,7.0,11.0,2015-08-16,7,2015-08-16
316,2015-08-17,10.0,12.0,2015-08-17,1,2015-08-17
316,2015-08-18,14.0,17.0,2015-08-18,2,2015-08-18
316,2015-08-19,13.0,12.0,2015-08-19,3,2015-08-19
316,2015-08-20,12.0,9.0,2015-08-20,4,2015-08-20
316,2015-08-21,18.0,18.0,2015-08-21,5,2015-08-21
316,2015-08-22,14.0,9.0,2015-08-22,6,2015-08-22
316,2015-08-23,13.0,9.0,2015-08-23,7,2015-08-23
316,2015-08-24,11.0,8.0,2015-08-24,1,2015-08-24
316,2015-08-25,19.0,14.0,2015-08-25,2,2015-08-25
316,2015-08-26,19.0,18.0,2015-08-26,3,2015-08-26
316,2015-08-27,15.0,15.0,2015-08-27,4,2015-08-27
316,2015-08-28,18.0,13.0,2015-08-28,5,2015-08-28
316,2015-08-29,7.0,8.0,2015-08-29,6,2015-08-29
316,2015-08-30,16.0,9.0,2015-08-30,7,2015-08-30
316,2015-08-31,15.0,14.0,2015-08-31,1,2015-08-31
317,2015-01-01,6.0,4.0,2015-01-01,4,2015-01-01
317,2015-01-02,7.0,6.0,2015-01-02,5,2015-01-02
317,2015-01-03,5.0,6.0,2015-01-03,6,2015-01-03
317,2015-01-04,5.0,5.0,2015-01-04,7,2015-01-04
317,2015-01-05,7.0,7.0,2015-01-05,1,2015-01-05
317,2015-01-06,5.0,7.0,2015-01-06,2,2015-01-06
317,2015-01-07,8.0,10.0,2015-01-07,3,2015-01-07
317,2015-01-08,12.0,11.0,2015-01-08,4,2015-01-08
317,2015-01-09,12.0,14.0,2015-01-09,5,2015-01-09
317,2015-01-10,15.0,15.0,2015-01-10,6,2015-01-10
317,2015-01-11,10.0,5.0,2015-01-11,7,2015-01-11
317,2015-01-12,12.0,18.0,2015-01-12,1,2015-01-12
317,2015-01-13,15.0,16.0,2015-01-13,2,2015-01-13
317,2015-01-14,15.0,17.0,2015-01-14,3,2015-01-14
317,2015-01-15,24.0,22.0,2015-01-15,4,2015-01-15
317,2015-01-16,14.0,17.0,2015-01-16,5,2015-01-16
317,2015-01-17,8.0,9.0,2015-01-17,6,2015-01-17
317,2015-01-18,9.0,10.0,2015-01-18,7,2015-01-18
317,2015-01-19,25.0,23.0,2015-01-19,1,2015-01-19
317,2015-01-20,17.0,18.0,2015-01-20,2,2015-01-20
317,2015-01-21,12.0,16.0,2015-01-21,3,2015-01-21
317,2015-01-22,21.0,19.0,2015-01-22,4,2015-01-22
317,2015-01-23,12.0,15.0,2015-01-23,5,2015-01-23
317,2015-01-24,11.0,11.0,2015-01-24,6,2015-01-24
317,2015-01-25,16.0,15.0,2015-01-25,7,2015-01-25
317,2015-01-26,19.0,25.0,2015-01-26,1,2015-01-26
317,2015-01-27,15.0,16.0,2015-01-27,2,2015-01-27
317,2015-01-28,11.0,15.0,2015-01-28,3,2015-01-28
317,2015-01-29,10.0,14.0,2015-01-29,4,2015-01-29
317,2015-01-30,16.0,14.0,2015-01-30,5,2015-01-30
317,2015-01-31,8.0,12.0,2015-01-31,6,2015-01-31
317,2015-02-01,4.0,5.0,2015-02-01,7,2015-02-01
317,2015-02-02,12.0,15.0,2015-02-02,1,2015-02-02
317,2015-02-03,13.0,13.0,2015-02-03,2,2015-02-03
317,2015-02-04,11.0,12.0,2015-02-04,3,2015-02-04
317,2015-02-05,12.0,14.0,2015-02-05,4,2015-02-05
317,2015-02-06,18.0,20.0,2015-02-06,5,2015-02-06
317,2015-02-07,12.0,9.0,2015-02-07,6,2015-02-07
317,2015-02-08,7.0,5.0,2015-02-08,7,2015-02-08
317,2015-02-09,10.0,13.0,2015-02-09,1,2015-02-09
317,2015-02-10,10.0,8.0,2015-02-10,2,2015-02-10
317,2015-02-11,16.0,12.0,2015-02-11,3,2015-02-11
317,2015-02-12,19.0,15.0,2015-02-12,4,2015-02-12
317,2015-02-13,8.0,8.0,2015-02-13,5,2015-02-13
317,2015-02-14,15.0,14.0,2015-02-14,6,2015-02-14
317,2015-02-15,6.0,5.0,2015-02-15,7,2015-02-15
317,2015-02-16,11.0,8.0,2015-02-16,1,2015-02-16
317,2015-02-17,3.0,3.0,2015-02-17,2,2015-02-17
317,2015-02-18,3.0,3.0,2015-02-18,3,2015-02-18
317,2015-02-19,2.0,0.0,2015-02-19,4,2015-02-19
317,2015-02-20,4.0,2.0,2015-02-20,5,2015-02-20
317,2015-02-21,1.0,0.0,2015-02-21,6,2015-02-21
317,2015-02-22,6.0,5.0,2015-02-22,7,2015-02-22
317,2015-02-23,6.0,4.0,2015-02-23,1,2015-02-23
317,2015-02-24,4.0,6.0,2015-02-24,2,2015-02-24
317,2015-02-25,6.0,4.0,2015-02-25,3,2015-02-25
317,2015-02-26,6.0,6.0,2015-02-26,4,2015-02-26
317,2015-02-27,5.0,0.0,2015-02-27,5,2015-02-27
317,2015-02-28,6.0,5.0,2015-02-28,6,2015-02-28
317,2015-03-01,21.0,17.0,2015-03-01,7,2015-03-01
317,2015-03-02,23.0,25.0,2015-03-02,1,2015-03-02
317,2015-03-03,29.0,31.0,2015-03-03,2,2015-03-03
317,2015-03-04,25.0,25.0,2015-03-04,3,2015-03-04
317,2015-03-05,18.0,19.0,2015-03-05,4,2015-03-05
317,2015-03-06,23.0,15.0,2015-03-06,5,2015-03-06
317,2015-03-07,15.0,13.0,2015-03-07,6,2015-03-07
317,2015-03-08,14.0,14.0,2015-03-08,7,2015-03-08
317,2015-03-09,18.0,15.0,2015-03-09,1,2015-03-09
317,2015-03-10,28.0,24.0,2015-03-10,2,2015-03-10
317,2015-03-11,28.0,26.0,2015-03-11,3,2015-03-11
317,2015-03-12,21.0,24.0,2015-03-12,4,2015-03-12
317,2015-03-13,20.0,25.0,2015-03-13,5,2015-03-13
317,2015-03-14,11.0,13.0,2015-03-14,6,2015-03-14
317,2015-03-15,17.0,10.0,2015-03-15,7,2015-03-15
317,2015-03-16,36.0,32.0,2015-03-16,1,2015-03-16
317,2015-03-17,18.0,14.0,2015-03-17,2,2015-03-17
317,2015-03-18,9.0,15.0,2015-03-18,3,2015-03-18
317,2015-03-19,30.0,27.0,2015-03-19,4,2015-03-19
317,2015-03-20,30.0,31.0,2015-03-20,5,2015-03-20
317,2015-03-21,22.0,18.0,2015-03-21,6,2015-03-21
317,2015-03-22,11.0,15.0,2015-03-22,7,2015-03-22
317,2015-03-23,31.0,32.0,2015-03-23,1,2015-03-23
317,2015-03-24,34.0,29.0,2015-03-24,2,2015-03-24
317,2015-03-25,40.0,37.0,2015-03-25,3,2015-03-25
317,2015-03-26,33.0,32.0,2015-03-26,4,2015-03-26
317,2015-03-27,26.0,33.0,2015-03-27,5,2015-03-27
317,2015-03-28,24.0,24.0,2015-03-28,6,2015-03-28
317,2015-03-29,19.0,15.0,2015-03-29,7,2015-03-29
317,2015-03-30,28.0,28.0,2015-03-30,1,2015-03-30
317,2015-03-31,24.0,29.0,2015-03-31,2,2015-03-31
317,2015-04-01,25.0,26.0,2015-04-01,3,2015-04-01
317,2015-04-02,22.0,21.0,2015-04-02,4,2015-04-02
317,2015-04-03,27.0,34.0,2015-04-03,5,2015-04-03
317,2015-04-04,6.0,5.0,2015-04-04,6,2015-04-04
317,2015-04-05,4.0,2.0,2015-04-05,7,2015-04-05
317,2015-04-06,5.0,7.0,2015-04-06,1,2015-04-06
317,2015-04-07,17.0,16.0,2015-04-07,2,2015-04-07
317,2015-04-08,23.0,22.0,2015-04-08,3,2015-04-08
317,2015-04-09,31.0,32.0,2015-04-09,4,2015-04-09
317,2015-04-10,30.0,32.0,2015-04-10,5,2015-04-10
317,2015-04-11,31.0,29.0,2015-04-11,6,2015-04-11
317,2015-04-12,10.0,9.0,2015-04-12,7,2015-04-12
317,2015-04-13,17.0,21.0,2015-04-13,1,2015-04-13
317,2015-04-14,23.0,17.0,2015-04-14,2,2015-04-14
317,2015-04-15,22.0,24.0,2015-04-15,3,2015-04-15
317,2015-04-16,36.0,32.0,2015-04-16,4,2015-04-16
317,2015-04-17,31.0,22.0,2015-04-17,5,2015-04-17
317,2015-04-18,14.0,14.0,2015-04-18,6,2015-04-18
317,2015-04-19,8.0,7.0,2015-04-19,7,2015-04-19
317,2015-04-20,22.0,19.0,2015-04-20,1,2015-04-20
317,2015-04-21,26.0,22.0,2015-04-21,2,2015-04-21
317,2015-04-22,27.0,30.0,2015-04-22,3,2015-04-22
317,2015-04-23,29.0,26.0,2015-04-23,4,2015-04-23
317,2015-04-24,32.0,27.0,2015-04-24,5,2015-04-24
317,2015-04-25,15.0,13.0,2015-04-25,6,2015-04-25
317,2015-04-26,6.0,8.0,2015-04-26,7,2015-04-26
317,2015-04-27,22.0,19.0,2015-04-27,1,2015-04-27
317,2015-04-28,19.0,17.0,2015-04-28,2,2015-04-28
317,2015-04-29,28.0,25.0,2015-04-29,3,2015-04-29
317,2015-04-30,29.0,26.0,2015-04-30,4,2015-04-30
317,2015-05-01,12.0,11.0,2015-05-01,5,2015-05-01
317,2015-05-02,2.0,3.0,2015-05-02,6,2015-05-02
317,2015-05-03,12.0,10.0,2015-05-03,7,2015-05-03
317,2015-05-04,29.0,25.0,2015-05-04,1,2015-05-04
317,2015-05-05,23.0,28.0,2015-05-05,2,2015-05-05
317,2015-05-06,22.0,31.0,2015-05-06,3,2015-05-06
317,2015-05-07,27.0,25.0,2015-05-07,4,2015-05-07
317,2015-05-08,23.0,19.0,2015-05-08,5,2015-05-08
317,2015-05-09,14.0,16.0,2015-05-09,6,2015-05-09
317,2015-05-10,12.0,7.0,2015-05-10,7,2015-05-10
317,2015-05-11,7.0,10.0,2015-05-11,1,2015-05-11
317,2015-05-12,17.0,20.0,2015-05-12,2,2015-05-12
317,2015-05-13,25.0,25.0,2015-05-13,3,2015-05-13
317,2015-05-14,26.0,30.0,2015-05-14,4,2015-05-14
317,2015-05-15,14.0,13.0,2015-05-15,5,2015-05-15
317,2015-05-16,17.0,10.0,2015-05-16,6,2015-05-16
317,2015-05-17,12.0,15.0,2015-05-17,7,2015-05-17
317,2015-05-18,28.0,34.0,2015-05-18,1,2015-05-18
317,2015-05-19,25.0,27.0,2015-05-19,2,2015-05-19
317,2015-05-20,17.0,17.0,2015-05-20,3,2015-05-20
317,2015-05-21,13.0,24.0,2015-05-21,4,2015-05-21
317,2015-05-22,13.0,18.0,2015-05-22,5,2015-05-22
317,2015-05-23,16.0,12.0,2015-05-23,6,2015-05-23
317,2015-05-24,17.0,16.0,2015-05-24,7,2015-05-24
317,2015-05-25,15.0,16.0,2015-05-25,1,2015-05-25
317,2015-05-26,23.0,23.0,2015-05-26,2,2015-05-26
317,2015-05-27,17.0,13.0,2015-05-27,3,2015-05-27
317,2015-05-28,17.0,23.0,2015-05-28,4,2015-05-28
317,2015-05-29,8.0,7.0,2015-05-29,5,2015-05-29
317,2015-05-30,9.0,11.0,2015-05-30,6,2015-05-30
317,2015-05-31,7.0,7.0,2015-05-31,7,2015-05-31
317,2015-06-01,23.0,21.0,2015-06-01,1,2015-06-01
317,2015-06-02,17.0,20.0,2015-06-02,2,2015-06-02
317,2015-06-03,19.0,26.0,2015-06-03,3,2015-06-03
317,2015-06-04,12.0,14.0,2015-06-04,4,2015-06-04
317,2015-06-05,13.0,19.0,2015-06-05,5,2015-06-05
317,2015-06-06,7.0,7.0,2015-06-06,6,2015-06-06
317,2015-06-07,5.0,8.0,2015-06-07,7,2015-06-07
317,2015-06-08,13.0,18.0,2015-06-08,1,2015-06-08
317,2015-06-09,11.0,19.0,2015-06-09,2,2015-06-09
317,2015-06-10,15.0,21.0,2015-06-10,3,2015-06-10
317,2015-06-11,22.0,21.0,2015-06-11,4,2015-06-11
317,2015-06-12,13.0,13.0,2015-06-12,5,2015-06-12
317,2015-06-13,6.0,10.0,2015-06-13,6,2015-06-13
317,2015-06-14,4.0,5.0,2015-06-14,7,2015-06-14
317,2015-06-15,13.0,9.0,2015-06-15,1,2015-06-15
317,2015-06-16,18.0,13.0,2015-06-16,2,2015-06-16
317,2015-06-17,8.0,12.0,2015-06-17,3,2015-06-17
317,2015-06-18,24.0,17.0,2015-06-18,4,2015-06-18
317,2015-06-19,15.0,23.0,2015-06-19,5,2015-06-19
317,2015-06-20,6.0,6.0,2015-06-20,6,2015-06-20
317,2015-06-21,2.0,2.0,2015-06-21,7,2015-06-21
317,2015-06-22,7.0,7.0,2015-06-22,1,2015-06-22
317,2015-06-23,18.0,11.0,2015-06-23,2,2015-06-23
317,2015-06-24,4.0,0.0,2015-06-24,3,2015-06-24
317,2015-06-25,4.0,8.0,2015-06-25,4,2015-06-25
317,2015-06-26,12.0,18.0,2015-06-26,5,2015-06-26
317,2015-06-27,4.0,2.0,2015-06-27,6,2015-06-27
317,2015-06-28,6.0,5.0,2015-06-28,7,2015-06-28
317,2015-06-29,8.0,5.0,2015-06-29,1,2015-06-29
317,2015-06-30,12.0,8.0,2015-06-30,2,2015-06-30
317,2015-07-01,21.0,19.0,2015-07-01,3,2015-07-01
317,2015-07-02,16.0,19.0,2015-07-02,4,2015-07-02
317,2015-07-03,17.0,20.0,2015-07-03,5,2015-07-03
317,2015-07-04,6.0,4.0,2015-07-04,6,2015-07-04
317,2015-07-05,4.0,4.0,2015-07-05,7,2015-07-05
317,2015-07-06,16.0,9.0,2015-07-06,1,2015-07-06
317,2015-07-07,15.0,20.0,2015-07-07,2,2015-07-07
317,2015-07-08,15.0,17.0,2015-07-08,3,2015-07-08
317,2015-07-09,22.0,22.0,2015-07-09,4,2015-07-09
317,2015-07-10,11.0,6.0,2015-07-10,5,2015-07-10
317,2015-07-11,5.0,4.0,2015-07-11,6,2015-07-11
317,2015-07-12,5.0,3.0,2015-07-12,7,2015-07-12
317,2015-07-13,11.0,11.0,2015-07-13,1,2015-07-13
317,2015-07-14,9.0,8.0,2015-07-14,2,2015-07-14
317,2015-07-15,12.0,6.0,2015-07-15,3,2015-07-15
317,2015-07-16,10.0,12.0,2015-07-16,4,2015-07-16
317,2015-07-17,4.0,3.0,2015-07-17,5,2015-07-17
317,2015-07-18,5.0,2.0,2015-07-18,6,2015-07-18
317,2015-07-19,2.0,2.0,2015-07-19,7,2015-07-19
317,2015-07-20,9.0,6.0,2015-07-20,1,2015-07-20
317,2015-07-21,18.0,10.0,2015-07-21,2,2015-07-21
317,2015-07-22,10.0,7.0,2015-07-22,3,2015-07-22
317,2015-07-23,12.0,12.0,2015-07-23,4,2015-07-23
317,2015-07-24,6.0,4.0,2015-07-24,5,2015-07-24
317,2015-07-25,10.0,9.0,2015-07-25,6,2015-07-25
317,2015-07-26,9.0,9.0,2015-07-26,7,2015-07-26
317,2015-07-27,10.0,6.0,2015-07-27,1,2015-07-27
317,2015-07-28,12.0,11.0,2015-07-28,2,2015-07-28
317,2015-07-29,7.0,6.0,2015-07-29,3,2015-07-29
317,2015-07-30,10.0,5.0,2015-07-30,4,2015-07-30
317,2015-07-31,7.0,3.0,2015-07-31,5,2015-07-31
317,2015-08-01,4.0,4.0,2015-08-01,6,2015-08-01
317,2015-08-02,3.0,4.0,2015-08-02,7,2015-08-02
317,2015-08-03,2.0,2.0,2015-08-03,1,2015-08-03
317,2015-08-04,8.0,7.0,2015-08-04,2,2015-08-04
317,2015-08-05,8.0,7.0,2015-08-05,3,2015-08-05
317,2015-08-06,8.0,7.0,2015-08-06,4,2015-08-06
317,2015-08-07,8.0,9.0,2015-08-07,5,2015-08-07
317,2015-08-08,10.0,6.0,2015-08-08,6,2015-08-08
317,2015-08-09,4.0,5.0,2015-08-09,7,2015-08-09
317,2015-08-10,0.0,0.0,2015-08-10,1,2015-08-10
317,2015-08-11,10.0,7.0,2015-08-11,2,2015-08-11
317,2015-08-12,8.0,9.0,2015-08-12,3,2015-08-12
317,2015-08-13,15.0,11.0,2015-08-13,4,2015-08-13
317,2015-08-14,15.0,17.0,2015-08-14,5,2015-08-14
317,2015-08-15,12.0,13.0,2015-08-15,6,2015-08-15
317,2015-08-16,10.0,8.0,2015-08-16,7,2015-08-16
317,2015-08-17,7.0,7.0,2015-08-17,1,2015-08-17
317,2015-08-18,9.0,8.0,2015-08-18,2,2015-08-18
317,2015-08-19,5.0,3.0,2015-08-19,3,2015-08-19
317,2015-08-20,10.0,6.0,2015-08-20,4,2015-08-20
317,2015-08-21,7.0,5.0,2015-08-21,5,2015-08-21
317,2015-08-22,11.0,11.0,2015-08-22,6,2015-08-22
317,2015-08-23,5.0,1.0,2015-08-23,7,2015-08-23
317,2015-08-24,6.0,3.0,2015-08-24,1,2015-08-24
317,2015-08-25,13.0,11.0,2015-08-25,2,2015-08-25
317,2015-08-26,11.0,11.0,2015-08-26,3,2015-08-26
317,2015-08-27,10.0,12.0,2015-08-27,4,2015-08-27
317,2015-08-28,8.0,7.0,2015-08-28,5,2015-08-28
317,2015-08-29,8.0,10.0,2015-08-29,6,2015-08-29
317,2015-08-30,8.0,13.0,2015-08-30,7,2015-08-30
317,2015-08-31,15.0,16.0,2015-08-31,1,2015-08-31
